Interactions associated to P50053
ID	Name	DTHybrid	kbmf	minhash	RLS	svm	drugbank	stitch	kiba	integrative
46882590	CHEBI:717418	0	0	0	0	0.791	0	0	0	0.04	
46882591	SureCN4378030	0	0	0	0	0.04	0	0	0	0.002	
46882592	SureCN3957543	0	0	0	0	0.687	0	0	0	0.034	
46883044	CHEBI:718212	0	0	0	0	0.666	0	0	0	0.033	
46883125	CHEBI:718370	0	0	0	0	0.587	0	0	0	0.029	
46883137	CHEBI:718379	0	0	0	0	0.027	0	0	0	0.001	
46883165	CHEBI:718437	0	0	0	0	0.753	0	0	0	0.038	
46883167	CHEBI:718439	0	0	0	0	0.59	0	0	0	0.029	
46883169	CHEBI:718441	0	0	0	0	0.079	0	0	0	0.004	
46883181	CHEBI:718449	0	0	0	0	0.206	0	0	0	0.01	
46883321	CHEBI:718624	0	0	0	0	0.069	0	0	0	0.003	
46883389	CHEBI:718743	0	0	0	0	0.742	0	0	0	0.037	
46883775	ARRY-797	0	0	0	0	0.444	0	0.046	0	0.056	
46883920	SureCN4387268	0	0	0	0	0.435	0	0	0	0.022	
46883989	SureCN4376960	0	0	0	0	0.237	0	0	0	0.012	
46883991	SureCN4390040	0	0	0	0	0.801	0	0	0	0.04	
46884018	SureCN4380556	0	0	0	0	0.325	0	0	0	0.016	
46884019	SureCN4390147	0	0	0	0	0.419	0	0	0	0.021	
46884066	SureCN4392419	0	0	0	0	0.025	0	0	0	0.001	
46884067	SureCN4380103	0	0	0	0	0.303	0	0	0	0.015	
46884068	SureCN4388674	0	0	0	0	0.567	0	0	0	0.028	
46884072	SureCN4380737	0	0	0	0	0.049	0	0	0	0.002	
46884076	SureCN4380222	0	0	0	0	0.289	0	0	0	0.014	
46884121	CHEBI:720010	0	0	0	0	0.62	0	0	0	0.031	
46884122	SureCN3215277	0	0	0	0	0.724	0	0	0	0.036	
46884123	SureCN4388815	0	0	0	0	0.846	0	0	0	0.042	
46884156	SureCN4392468	0	0	0	0	0.852	0	0	0	0.043	
46884157	SureCN3221714	0	0	0	0	0.753	0	0	0	0.038	
46884158	SureCN4280289	0	0	0	0	0.497	0	0	0	0.025	
46884199	SureCN8236166	0	0	0	0	0.619	0	0	0	0.031	
46884203	SureCN3227381	0	0	0	0	0.389	0	0	0	0.019	
46884204	SureCN4386066	0	0	0	0	0.402	0	0	0	0.02	
46884242	SureCN4382374	0	0	0	0	0.859	0	0	0	0.043	
46884243	SureCN4385088	0	0	0	0	0.768	0	0	0	0.038	
46884282	SureCN4388632	0	0	0	0	0.793	0	0	0	0.04	
46884283	SureCN4394989	0	0	0	0	0.768	0	0	0	0.038	
46884284	SureCN4385071	0	0	0	0	0.788	0	0	0	0.039	
46884285	SureCN4392577	0	0	0	0	0.861	0	0	0	0.043	
46884353	SureCN4388247	0	0	0	0	0.664	0	0	0	0.033	
46884354	SureCN4385565	0	0	0	0	0.773	0	0	0	0.039	
46884355	SureCN4382540	0	0	0	0	0.874	0	0	0	0.044	
46884356	SureCN4388159	0	0	0	0	0.328	0	0	0	0.016	
46884404	SureCN3215195	0	0	0	0	0.017	0	0	0	0.001	
46884405	SureCN4387554	0	0	0	0	0.041	0	0	0	0.002	
46884406	SureCN4385753	0	0	0	0	0.855	0	0	0	0.043	
46884525	SureCN1409463	0	0	0	0	0.975	0	0	0	0.049	
46884526	SureCN1410020	0	0	0	0	0.674	0	0	0	0.034	
46884527	SureCN2523359	0	0	0	0	0.662	0	0	0	0.033	
46884528	SureCN1430449	0	0	0	0	0.398	0	0	0	0.02	
46884531	SureCN1409543	0	0	0	0	0.775	0	0	0	0.039	
46884540	SureCN1409687	0	0	0	0	0.926	0	0	0	0.046	
46884541	SureCN1430544	0	0	0	0	0.295	0	0	0	0.015	
46884544	SureCN1409588	0	0	0	0	0.274	0	0	0	0.014	
46884547	SureCN1409698	0	0	0	0	0.908	0	0	0	0.045	
46884583	SureCN32191	0	0	0	0	0.529	0	0	0	0.026	
46884584	SureCN32377	0	0	0	0	0.649	0	0	0	0.032	
46884585	SureCN32794	0	0	0	0	0.168	0	0	0	0.008	
46884586	SureCN32519	0	0	0	0	0.575	0	0	0	0.029	
46884587	SureCN32302	0	0	0	0	0.773	0	0	0	0.039	
46884588	SureCN32248	0	0	0	0	0.867	0	0	0	0.043	
46884591	SureCN32395	0	0	0	0	0.535	0	0	0	0.027	
46884635	CHEBI:720952	0	0	0	0	0.411	0	0	0	0.021	
46884636	CHEBI:720954	0	0	0	0	0.431	0	0	0	0.022	
46884665	CHEBI:721015	0	0	0	0	0.465	0	0	0	0.023	
46884695	CHEBI:721084	0	0	0	0	0.506	0	0	0	0.025	
46884696	CHEBI:721086	0	0	0	0	0.053	0	0	0	0.003	
46884697	CHEBI:721087	0	0	0	0	0.139	0	0	0	0.007	
46884779	CHEBI:721247	0	0	0	0	0.356	0	0	0	0.018	
46885233	SureCN2795572	0	0	0	0	0.054	0	0	0	0.003	
46885274	SureCN1409173	0	0	0	0	0.643	0	0	0	0.032	
46885275	SureCN1408717	0	0	0	0	0.443	0	0	0	0.022	
46885276	SureCN1409805	0	0	0	0	0.886	0	0	0	0.044	
46885277	SureCN1409415	0	0	0	0	0.933	0	0	0	0.047	
46885278	SureCN1431094	0	0	0	0	0.963	0	0	0	0.048	
46885279	SureCN1409721	0	0	0	0	0.747	0	0	0	0.037	
46885280	SureCN1409685	0	0	0	0	0.951	0	0	0	0.048	
46885281	SureCN1409309	0	0	0	0	0.956	0	0	0	0.048	
46885289	SureCN2797450	0	0	0	0	0.607	0	0	0	0.03	
46885290	SureCN2798298	0	0	0	0	0.816	0	0	0	0.041	
46885425	CHEBI:722196	0	0	0	0	0.488	0	0	0	0.024	
46885426	SureCN4337384	0	0	0	0	0.64	0	0	0	0.032	
46885494	CHEBI:722291	0	0	0	0	0.599	0	0	0	0.03	
46885495	CHEBI:722292	0	0	0	0	0.711	0	0	0	0.036	
46885496	SureCN4329715	0	0	0	0	0.953	0	0	0	0.048	
46885534	SureCN4333410	0	0	0	0	0.733	0	0	0	0.037	
46885565	SureCN4322473	0	0	0	0	0.911	0	0	0	0.046	
46885566	CHEBI:722426	0	0	0	0	0.879	0	0	0	0.044	
46885599	CHEBI:722497	0	0	0	0	0.937	0	0	0	0.047	
46885600	SureCN4327230	0	0	0	0	0.607	0	0	0	0.03	
46885601	CHEBI:722499	0	0	0	0	0.514	0	0	0	0.026	
46885626	GSK1070916	0	0	0	0	0.231	0	0	0	0.012	
46885648	CHEBI:722585	0	0	0	0	0.833	0	0	0	0.042	
46885675	SureCN4305021	0	0	0	0	0.212	0	0	0	0.011	
46886049	CHEBI:723190	0	0	0	0	0.389	0	0	0	0.019	
46886115	CHEBI:723274	0	0	0	0	0.12	0	0	0	0.006	
46886117	CHEBI:723276	0	0	0	0	0.104	0	0	0	0.005	
46886134	CHEBI:723317	0	0	0	0	0.021	0	0	0	0.001	
46886166	CHEBI:723365	0	0	0	0	0.149	0	0	0	0.007	
46886190	CHEBI:723407	0	0	0	0	0.601	0	0	0	0.03	
46886191	CHEBI:723408	0	0	0	0	0.545	0	0	0	0.027	
46886192	CHEBI:723409	0	0	0	0	0.674	0	0	0	0.034	
46886193	CHEBI:723410	0	0	0	0	0.239	0	0	0	0.012	
46886218	CHEBI:723455	0	0	0	0	0.276	0	0	0	0.014	
46886219	CHEBI:723456	0	0	0	0	0.232	0	0	0	0.012	
46886220	CHEBI:723458	0	0	0	0	0.613	0	0	0	0.031	
46886247	CHEBI:723508	0	0	0	0	0.499	0	0	0	0.025	
46886318	SureCN1361426	0	0	0	0	0.166	0	0	0	0.008	
46886393	CHEBI:723775	0	0	0	0	0.485	0	0	0	0.024	
46886476	CHEBI:723929	0	0	0	0	0.154	0	0	0	0.008	
46886478	CHEBI:723933	0	0	0	0	0.281	0	0	0	0.014	
46886549	SureCN4596053	0	0	0	0	0.764	0	0	0	0.038	
46886550	SureCN4595709	0	0	0	0	0.793	0	0	0	0.04	
46886665	CHEBI:724457	0	0	0	0	0.502	0	0	0	0.025	
46886879	CHEBI:725283	0	0	0	0	0.737	0	0	0	0.037	
46886880	CHEBI:725284	0	0	0	0	0.718	0	0	0	0.036	
46886881	CHEBI:725285	0	0	0	0	0.723	0	0	0	0.036	
46886961	CHEBI:725407	0	0	0	0	0.857	0	0	0	0.043	
46886962	CHEBI:725408	0	0	0	0	0.796	0	0	0	0.04	
46886963	CHEBI:725409	0	0	0	0	0.554	0	0	0	0.028	
46887186	SureCN6387888	0	0	0	0	0.413	0	0	0	0.021	
46887519	CHEBI:726427	0	0	0	0	0.718	0	0	0	0.036	
46887520	CHEBI:726428	0	0	0	0	0.766	0	0	0	0.038	
46887521	CHEBI:726429	0	0	0	0	0.74	0	0	0	0.037	
46887564	CHEBI:726521	0	0	0	0	0.435	0	0	0	0.022	
46887565	CHEBI:726522	0	0	0	0	0.763	0	0	0	0.038	
46887566	CHEBI:726523	0	0	0	0	0.653	0	0	0	0.033	
46887567	CHEBI:726524	0	0	0	0	0.686	0	0	0	0.034	
46887997	CHEBI:727240	0	0	0	0	0.591	0	0	0	0.03	
46888385	SureCN4311938	0	0	0	0	0.904	0	0	0	0.045	
46888607	SureCN4311807	0	0	0	0	0.569	0	0	0	0.028	
46888608	SureCN4315021	0	0	0	0	0.569	0	0	0	0.028	
46888642	SureCN4325767	0	0	0	0	0.43	0	0	0	0.021	
46888643	SureCN4319647	0	0	0	0	0.597	0	0	0	0.03	
46888676	SureCN4307039	0	0	0	0	0.038	0	0	0	0.002	
46888677	SureCN4310085	0	0	0	0	0.408	0	0	0	0.02	
46888678	SureCN4313471	0	0	0	0	0.884	0	0	0	0.044	
46888679	SureCN4309107	0	0	0	0	0.64	0	0	0	0.032	
46888680	SureCN4308221	0	0	0	0	0.451	0	0	0	0.023	
46888681	SureCN4317125	0	0	0	0	0.715	0	0	0	0.036	
46888682	SureCN4307141	0	0	0	0	0.758	0	0	0	0.038	
46888683	CHEBI:728518	0	0	0	0	0.715	0	0	0	0.036	
46888684	SureCN4308843	0	0	0	0	0.725	0	0	0	0.036	
46888685	SureCN4319433	0	0	0	0	0.971	0	0	0	0.049	
46888686	SureCN4305337	0	0	0	0	0.972	0	0	0	0.049	
46888746	SureCN4314638	0	0	0	0	0.679	0	0	0	0.034	
46888747	SureCN4310134	0	0	0	0	0.6	0	0	0	0.03	
46888771	SureCN4305056	0	0	0	0	0.693	0	0	0	0.035	
46888772	SureCN4307021	0	0	0	0	0.957	0	0	0	0.048	
46888773	SureCN4306936	0	0	0	0	0.961	0	0	0	0.048	
46888774	SureCN4306872	0	0	0	0	0.95	0	0	0	0.048	
46888807	CHEBI:728750	0	0	0	0	0.756	0	0	0	0.038	
46888909	CHEBI:728961	0	0	0	0	0.816	0	0	0	0.041	
46888910	CHEBI:728962	0	0	0	0	0.816	0	0	0	0.041	
46888911	CHEBI:728963	0	0	0	0	0.529	0	0	0	0.026	
46888912	CHEBI:728964	0	0	0	0	0.734	0	0	0	0.037	
46888976	CHEBI:729070	0	0	0	0	0.664	0	0	0	0.033	
46889002	SureCN4128217	0	0	0	0	0.537	0	0	0	0.027	
46889003	SureCN4127017	0	0	0	0	0.715	0	0	0	0.036	
46889004	SureCN4123793	0	0	0	0	0.715	0	0	0	0.036	
46889005	SureCN4116887	0	0	0	0	0.715	0	0	0	0.036	
46889031	SureCN4134289	0	0	0	0	0.715	0	0	0	0.036	
46889032	SureCN4121727	0	0	0	0	0.898	0	0	0	0.045	
46889250	SureCN5101272	0	0	0	0	0.045	0	0	0	0.002	
46889321	CHEBI:730258	0	0	0	0	0.509	0	0	0	0.025	
46889322	CHEBI:730259	0	0	0	0	0.798	0	0	0	0.04	
46889323	CHEBI:730260	0	0	0	0	0.826	0	0	0	0.041	
46889324	CHEBI:730261	0	0	0	0	0.786	0	0	0	0.039	
46889343	CHEBI:730302	0	0	0	0	0.783	0	0	0	0.039	
46889344	CHEBI:730303	0	0	0	0	0.841	0	0	0	0.042	
46889345	CHEBI:730304	0	0	0	0	0.745	0	0	0	0.037	
46889346	CHEBI:730305	0	0	0	0	0.941	0	0	0	0.047	
46889347	CHEBI:730309	0	0	0	0	0.846	0	0	0	0.042	
46889348	CHEBI:730310	0	0	0	0	0.543	0	0	0	0.027	
46889382	CHEBI:730357	0	0	0	0	0.916	0	0	0	0.046	
46889383	CHEBI:730358	0	0	0	0	0.916	0	0	0	0.046	
46889384	CHEBI:730359	0	0	0	0	0.916	0	0	0	0.046	
46889385	CHEBI:730360	0	0	0	0	0.874	0	0	0	0.044	
46889386	CHEBI:730361	0	0	0	0	0.019	0	0	0	0.001	
46889387	CHEBI:730362	0	0	0	0	0.019	0	0	0	0.001	
46889388	CHEBI:730364	0	0	0	0	0.463	0	0	0	0.023	
46889389	CHEBI:730365	0	0	0	0	0.677	0	0	0	0.034	
46889390	CHEBI:730366	0	0	0	0	0.677	0	0	0	0.034	
46889401	CHEBI:730397	0	0	0	0	0.918	0	0	0	0.046	
46889402	CHEBI:730398	0	0	0	0	0.961	0	0	0	0.048	
46889403	CHEBI:730399	0	0	0	0	0.895	0	0	0	0.045	
46889404	CHEBI:730400	0	0	0	0	0.895	0	0	0	0.045	
46889405	CHEBI:730401	0	0	0	0	0.693	0	0	0	0.035	
46889406	CHEBI:730402	0	0	0	0	0.693	0	0	0	0.035	
46889850	CHEBI:731060	0	0	0	0	0.876	0	0	0	0.044	
46889851	CHEBI:731061	0	0	0	0	0.826	0	0	0	0.041	
46889884	CHEBI:731118	0	0	0	0	0.826	0	0	0	0.041	
46889885	CHEBI:731119	0	0	0	0	0.826	0	0	0	0.041	
46889886	CHEBI:731120	0	0	0	0	0.742	0	0	0	0.037	
46889887	CHEBI:731121	0	0	0	0	0.836	0	0	0	0.042	
46889911	CHEBI:731181	0	0	0	0	0.922	0	0	0	0.046	
46889912	CHEBI:731182	0	0	0	0	0.922	0	0	0	0.046	
46889913	CHEBI:731183	0	0	0	0	0.836	0	0	0	0.042	
46889914	CHEBI:731184	0	0	0	0	0.791	0	0	0	0.04	
46889922	CHEBI:731220	0	0	0	0	0.944	0	0	0	0.047	
46889932	CHEBI:731240	0	0	0	0	0.942	0	0	0	0.047	
46889933	CHEBI:731241	0	0	0	0	0.642	0	0	0	0.032	
46889934	CHEBI:731242	0	0	0	0	0.935	0	0	0	0.047	
46889935	CHEBI:731243	0	0	0	0	0.365	0	0	0	0.018	
46890035	CHEBI:731509	0	0	0	0	0.587	0	0	0	0.029	
46890036	SureCN4010485	0	0	0	0	0.025	0	0	0	0.001	
46890047	CHEBI:731516	0	0	0	0	0.92	0	0	0	0.046	
46890048	CHEBI:731517	0	0	0	0	0.959	0	0	0	0.048	
46890049	CHEBI:731518	0	0	0	0	0.889	0	0	0	0.044	
46890050	CHEBI:731519	0	0	0	0	0.95	0	0	0	0.048	
46890051	CHEBI:731520	0	0	0	0	0.866	0	0	0	0.043	
46890091	CHEBI:731580	0	0	0	0	0.743	0	0	0	0.037	
46890096	CHEBI:731586	0	0	0	0	0.928	0	0	0	0.046	
46890097	CHEBI:731587	0	0	0	0	0.877	0	0	0	0.044	
46890138	CHEBI:731658	0	0	0	0	0.494	0	0	0	0.025	
46890182	SureCN3520848	0	0	0	0	0.49	0	0	0	0.025	
46890183	CHEBI:731756	0	0	0	0	0.835	0	0	0	0.042	
46890212	CHEBI:731820	0	0	0	0	0.91	0	0	0	0.045	
46890213	CHEBI:731822	0	0	0	0	0.706	0	0	0	0.035	
46890256	CHEBI:731905	0	0	0	0	0.925	0	0	0	0.046	
46890257	CHEBI:731906	0	0	0	0	0.843	0	0	0	0.042	
46890284	CHEBI:731969	0	0	0	0	0.817	0	0	0	0.041	
46890285	CHEBI:731970	0	0	0	0	0.808	0	0	0	0.04	
46890286	CHEBI:731971	0	0	0	0	0.855	0	0	0	0.043	
46890287	CHEBI:731972	0	0	0	0	0.79	0	0	0	0.04	
46890314	SureCN1264491	0	0	0	0	0.861	0	0	0	0.043	
46890315	SureCN1264440	0	0	0	0	0.757	0	0	0	0.038	
46890317	CHEBI:732035	0	0	0	0	0.593	0	0	0	0.03	
46890387	SureCN3519367	0	0	0	0	0.078	0	0	0	0.004	
46890526	CHEBI:732347	0	0	0	0	0.755	0	0	0	0.038	
46890568	SureCN5096382	0	0	0	0	0.826	0	0	0	0.041	
46890607	CHEBI:732482	0	0	0	0	0.743	0	0	0	0.037	
46890608	CHEBI:732483	0	0	0	0	0.84	0	0	0	0.042	
46890609	CHEBI:732484	0	0	0	0	0.751	0	0	0	0.038	
46890610	SureCN5087551	0	0	0	0	0.898	0	0	0	0.045	
46890611	CHEBI:732486	0	0	0	0	0.677	0	0	0	0.034	
46890649	CHEBI:732564	0	0	0	0	0.87	0	0	0	0.043	
46890650	CHEBI:732565	0	0	0	0	0.916	0	0	0	0.046	
46890651	CHEBI:732566	0	0	0	0	0.987	0	0	0	0.049	
46890652	CHEBI:732567	0	0	0	0	0.877	0	0	0	0.044	
46890653	CHEBI:732568	0	0	0	0	0.877	0	0	0	0.044	
46890702	CHEBI:732638	0	0	0	0	0.877	0	0	0	0.044	
46890703	CHEBI:732639	0	0	0	0	0.942	0	0	0	0.047	
46890704	CHEBI:732640	0	0	0	0	0.986	0	0	0	0.049	
46890705	CHEBI:732641	0	0	0	0	0.876	0	0	0	0.044	
46890918	CHEBI:732952	0	0	0	0	0.743	0	0	0	0.037	
46890970	CHEBI:733023	0	0	0	0	0.395	0	0	0	0.02	
46890971	CHEBI:733024	0	0	0	0	0.907	0	0	0	0.045	
46891024	CHEBI:733092	0	0	0	0	0.835	0	0	0	0.042	
46891025	CHEBI:733093	0	0	0	0	0.8	0	0	0	0.04	
46891026	CHEBI:733094	0	0	0	0	0.784	0	0	0	0.039	
46891082	CHEBI:733173	0	0	0	0	0.852	0	0	0	0.043	
46891147	CHEBI:733260	0	0	0	0	0.571	0	0	0	0.029	
46891148	CHEBI:733261	0	0	0	0	0.61	0	0	0	0.03	
46891184	SureCN3580553	0	0	0	0	0.588	0	0	0	0.029	
46891185	CHEBI:733320	0	0	0	0	0.862	0	0	0	0.043	
46891227	CHEBI:733385	0	0	0	0	0.765	0	0	0	0.038	
46891228	CHEBI:733386	0	0	0	0	0.47	0	0	0	0.024	
46891423	CHEBI:733676	0	0	0	0	0.969	0	0	0	0.048	
46891467	CHEBI:733749	0	0	0	0	0.954	0	0	0	0.048	
46891468	CHEBI:733750	0	0	0	0	0.951	0	0	0	0.048	
46891469	CHEBI:733751	0	0	0	0	0.946	0	0	0	0.047	
46891470	CHEBI:733752	0	0	0	0	0.927	0	0	0	0.046	
46891471	CHEBI:733753	0	0	0	0	0.93	0	0	0	0.046	
46891472	CHEBI:733754	0	0	0	0	0.939	0	0	0	0.047	
46891473	CHEBI:733755	0	0	0	0	0.916	0	0	0	0.046	
46891474	CHEBI:733756	0	0	0	0	0.932	0	0	0	0.047	
46892970	SureCN3791094	0	0	0	0	0.778	0	0	0	0.039	
46892971	CHEBI:1240078	0	0	0	0	0.496	0	0	0	0.025	
46898039	CHEBI:750816	0	0	0	0	0.687	0	0	0	0.034	
46898068	CHEBI:807156	0	0	0	0	0.809	0	0	0	0.04	
46899722	SureCN1579470	0	0	0	0	0.342	0	0	0	0.017	
46899899	SureCN1423971	0	0	0	0	0.842	0	0	0	0.042	
46899901	SureCN8140316	0	0	0	0	0.834	0	0	0	0.042	
46899902	SureCN1424506	0	0	0	0	0.94	0	0	0	0.047	
46899903	SureCN8130739	0	0	0	0	0.806	0	0	0	0.04	
46899904	SureCN1592070	0	0	0	0	0.654	0	0	0	0.033	
46899905	SureCN1592340	0	0	0	0	0.654	0	0	0	0.033	
46900066	SureCN1424014	0	0	0	0	0.787	0	0	0	0.039	
46900067	SureCN1424002	0	0	0	0	0.735	0	0	0	0.037	
46900069	SureCN1424551	0	0	0	0	0.827	0	0	0	0.041	
46900230	SureCN1424237	0	0	0	0	0.749	0	0	0	0.037	
46900231	SureCN1424186	0	0	0	0	0.948	0	0	0	0.047	
46900232	SureCN1423898	0	0	0	0	0.752	0	0	0	0.038	
46900233	SureCN1424612	0	0	0	0	0.952	0	0	0	0.048	
46900234	SureCN1423897	0	0	0	0	0.849	0	0	0	0.042	
46900235	SureCN1424781	0	0	0	0	0.756	0	0	0	0.038	
46900282	CHEBI:786882	0	0	0	0	0.652	0	0	0	0.033	
46900284	CHEBI:786951	0	0	0	0	0.465	0	0	0	0.023	
46900385	SureCN1424050	0	0	0	0	0.833	0	0	0	0.042	
46900386	SureCN1424142	0	0	0	0	0.971	0	0	0	0.049	
46900387	SureCN1424096	0	0	0	0	0.971	0	0	0	0.049	
46900388	SureCN1424833	0	0	0	0	0.971	0	0	0	0.049	
46900439	CHEBI:787030	0	0	0	0	0.915	0	0	0	0.046	
46900588	CHEBI:787031	0	0	0	0	0.915	0	0	0	0.046	
46900592	SureCN1255095	0	0	0	0	0.684	0	0	0	0.034	
46900594	CHEBI:787100	0	0	0	0	0.651	0	0	0	0.033	
46900714	CHEBI:787370	0	0	0	0	0.231	0	0	0	0.012	
46900716	CHEBI:787437	0	0	0	0	0.473	0	0	0	0.024	
46900759	CHEBI:787101	0	0	0	0	0.228	0	0	0	0.011	
46900761	CHEBI:787165	0	0	0	0	0.54	0	0	0	0.027	
46900764	CHEBI:787167	0	0	0	0	0.447	0	0	0	0.022	
46900888	CHEBI:787438	0	0	0	0	0.14	0	0	0	0.007	
46900891	SureCN1424492	0	0	0	0	0.967	0	0	0	0.048	
46900938	CHEBI:787240	0	0	0	0	0.776	0	0	0	0.039	
46901053	SureCN1424437	0	0	0	0	0.936	0	0	0	0.047	
46901056	SureCN1424123	0	0	0	0	0.809	0	0	0	0.04	
46901104	CHEBI:787318	0	0	0	0	0.799	0	0	0	0.04	
46901106	CHEBI:787319	0	0	0	0	0.799	0	0	0	0.04	
46901108	CHEBI:787320	0	0	0	0	0.832	0	0	0	0.042	
46901111	CHEBI:787390	0	0	0	0	0.726	0	0	0	0.036	
46901259	CHEBI:787391	0	0	0	0	0.726	0	0	0	0.036	
46901261	CHEBI:787392	0	0	0	0	0.924	0	0	0	0.046	
46901263	CHEBI:787459	0	0	0	0	0.703	0	0	0	0.035	
46901547	SureCN1578818	0	0	0	0	0.31	0	0	0	0.015	
46901712	SureCN1579212	0	0	0	0	0.345	0	0	0	0.017	
46901858	CHEBI:786787	0	0	0	0	0.56	0	0	0	0.028	
46901861	SureCN3326336	0	0	0	0	0.237	0	0	0	0.012	
46906623	CHEBI:745311	0	0	0	0	0.309	0	0	0	0.015	
46906715	SureCN1602326	0	0	0	0	0.576	0	0	0	0.029	
46906716	SureCN1601136	0	0	0	0	0.146	0	0	0	0.007	
46906794	SureCN1601208	0	0	0	0	0.29	0	0	0	0.014	
46908026	SureCN1724904	0	0	0	0	0.955	0	0	0	0.048	
46911119	CHEBI:782762	0	0	0	0	0.715	0	0	0	0.036	
46911173	SureCN3143559	0	0	0	0	0.525	0	0	0	0.026	
46911725	CHEBI:1247127	0	0	0	0	0.921	0	0	0	0.046	
46912443	CHEBI:803747	0	0	0	0	0	0	0.002	0	0.001	
46915920	CHEBI:786853	0	0	0	0	0.943	0	0	0	0.047	
46916170	SureCN1675368	0	0	0	0	0.671	0	0	0	0.034	
46916172	SureCN1675101	0	0	0	0	0.976	0	0	0	0.049	
46916177	SureCN1675251	0	0	0	0	0.208	0	0	0	0.01	
46916178	SureCN1675281	0	0	0	0	0.255	0	0	0	0.013	
46919122	CHEBI:785822	0	0	0	0	0.821	0	0	0	0.041	
46919703	SureCN1600941	0	0	0	0	0.85	0	0	0	0.042	
46927301	SureCN3704645	0	0	0	0	0.649	0	0	0	0.032	
46927672	SureCN9989848	0	0	0	0	0.521	0	0	0	0.026	
46929545	SureCN1265147	0	0	0	0	0.004	0	0	0	0	
46929546	SureCN1264352	0	0	0	0	0.318	0	0	0	0.016	
46930629	CHEBI:803628	0	0	0	0	0.887	0	0	0	0.044	
46930630	CHEBI:803629	0	0	0	0	0.95	0	0	0	0.048	
46930631	CHEBI:803440	0	0	0	0	0.858	0	0	0	0.043	
46930632	CHEBI:803351	0	0	0	0	0.087	0	0	0	0.004	
46930633	CHEBI:803270	0	0	0	0	0.274	0	0	0	0.014	
46930726	SureCN9104892	0	0	0	0	0.803	0	0	0	0.04	
46932942	CHEBI:789629	0	0	0	0	0.542	0	0	0	0.027	
46933087	CHEBI:789853	0	0	0	0	0.446	0	0	0	0.022	
46934729	SureCN5472741	0	0	0	0	0.295	0	0	0	0.015	
46934730	SureCN5476255	0	0	0	0	0.77	0	0	0	0.038	
46936129	CHEMBL1821880	0	0	0	0	0.298	0	0	0	0.015	
46937301	CHEBI:800174	0	0	0	0	0.237	0	0	0	0.012	
46937315	CHEBI:800175	0	0	0	0	0.473	0	0	0	0.024	
46937316	CHEBI:800223	0	0	0	0	0.212	0	0	0	0.011	
46938398	CHEBI:803967	0	0	0	0	0.614	0	0	0	0.031	
46938509	CHEBI:804385	0	0	0	0	0.488	0	0	0	0.024	
46942379	CHEBI:798329	0	0	0	0	0.662	0	0	0	0.033	
46945659	CHEBI:806280	0	0	0	0	0.704	0	0	0	0.035	
46945660	SureCN2797009	0	0	0	0	0.635	0	0	0	0.032	
46945661	SureCN2800865	0	0	0	0	0.515	0	0	0	0.026	
46946049	CHEMBL2058168	0	0	0	0	0.397	0	0	0	0.02	
4707	PD158780	0	0	0	0	0	0	0.045	0	0.033	
47576	Onofin-K	0	0	0	0	0.795	0	0	0	0.04	
481745	AC1LA59N	0	0	0	0	0.502	0	0	0	0.025	
481748	AC1LA59W	0	0	0	0	0.872	0	0	0	0.044	
490561	AC1LAL9C	0	0	0	0	0.505	0	0	0	0.025	
49780177	CHEBI:805434	0	0	0	0	0.884	0	0	0	0.044	
49780178	CHEBI:805435	0	0	0	0	0.57	0	0	0	0.028	
49780179	SureCN6877738	0	0	0	0	0.235	0	0	0	0.012	
49780381	SureCN7919590	0	0	0	0	0.193	0	0	0	0.01	
49780384	SureCN7918798	0	0	0	0	0.599	0	0	0	0.03	
49780595	SureCN7911803	0	0	0	0	0.513	0	0	0	0.026	
49780596	SureCN6877722	0	0	0	0	0.318	0	0	0	0.016	
49780811	SureCN6874774	0	0	0	0	0.874	0	0	0	0.044	
49780812	SureCN6874967	0	0	0	0	0.844	0	0	0	0.042	
49780813	SureCN6874995	0	0	0	0	0.832	0	0	0	0.042	
49781042	SureCN6875848	0	0	0	0	0.544	0	0	0	0.027	
49781043	SureCN6875851	0	0	0	0	0.43	0	0	0	0.021	
49781044	SureCN6876476	0	0	0	0	0.922	0	0	0	0.046	
49781256	SureCN6873376	0	0	0	0	0.668	0	0	0	0.033	
49781257	SureCN6873703	0	0	0	0	0.687	0	0	0	0.034	
49784135	CHEMBL1814776	0	0	0	0	0	0	0.08	0	0.059	
49784438	CHEMBL1814774	0	0	0	0	0	0	0.097	0	0.072	
49786965	3-NC	0	0	0	0	0.685	0	0	0	0.034	
49786973	SureCN1496029	0	0	0	0	0.307	0	0	0	0.015	
49787738	SureCN166896	0	0	0	0	0.73	0	0	0	0.036	
49797222	CHEMBL229383	0	0	0	0	0.496	0	0	0	0.025	
49797965	CHEBI:747820	0	0	0	0	0.501	0	0	0	0.025	
49797967	CHEBI:747822	0	0	0	0	0.757	0	0	0	0.038	
49798006	CHEBI:747934	0	0	0	0	0.818	0	0	0	0.041	
49798776	CHEBI:749438	0	0	0	0	0.373	0	0	0	0.019	
49798965	CHEBI:749976	0	0	0	0	0.318	0	0	0	0.016	
49798997	CHEBI:750035	0	0	0	0	0.675	0	0	0	0.034	
49798998	CHEBI:750036	0	0	0	0	0.927	0	0	0	0.046	
49798999	CHEBI:750037	0	0	0	0	0.446	0	0	0	0.022	
