Interactions associated to O00141
ID	Name	DTHybrid	kbmf	minhash	RLS	svm	drugbank	stitch	kiba	integrative
46890049	CHEBI:731518	0	0	0	0	0.161	0	0	0	0.008	
46890050	CHEBI:731519	0	0	0	0	0.612	0	0	0	0.031	
46890096	CHEBI:731586	0	0	0	0	0.391	0	0	0	0.02	
46890097	CHEBI:731587	0	0	0	0	0.099	0	0	0	0.005	
46890610	SureCN5087551	0	0	0	0	0.249	0	0	0	0.012	
46890649	CHEBI:732564	0	0	0	0	0.016	0	0	0	0.001	
46890650	CHEBI:732565	0	0	0	0	0.298	0	0	0	0.015	
46890651	CHEBI:732566	0	0	0	0	0.906	0	0	0	0.045	
46890652	CHEBI:732567	0	0	0	0	0.091	0	0	0	0.005	
46890653	CHEBI:732568	0	0	0	0	0.091	0	0	0	0.005	
46890702	CHEBI:732638	0	0	0	0	0.091	0	0	0	0.005	
46890703	CHEBI:732639	0	0	0	0	0.587	0	0	0	0.029	
46890704	CHEBI:732640	0	0	0	0	0.896	0	0	0	0.045	
46890705	CHEBI:732641	0	0	0	0	0.024	0	0	0	0.001	
46891423	CHEBI:733676	0	0	0	0	0.717	0	0	0	0.036	
46891467	CHEBI:733749	0	0	0	0	0.535	0	0	0	0.027	
46891468	CHEBI:733750	0	0	0	0	0.523	0	0	0	0.026	
46891469	CHEBI:733751	0	0	0	0	0.411	0	0	0	0.021	
46891472	CHEBI:733754	0	0	0	0	0.024	0	0	0	0.001	
46898068	CHEBI:807156	0	0	0	0	0.125	0	0	0	0.006	
46899902	SureCN1424506	0	0	0	0	0.481	0	0	0	0.024	
46900231	SureCN1424186	0	0	0	0	0.489	0	0	0	0.024	
46900233	SureCN1424612	0	0	0	0	0.598	0	0	0	0.03	
46900386	SureCN1424142	0	0	0	0	0.72	0	0	0	0.036	
46900387	SureCN1424096	0	0	0	0	0.72	0	0	0	0.036	
46900388	SureCN1424833	0	0	0	0	0.72	0	0	0	0.036	
46900439	CHEBI:787030	0	0	0	0	0.237	0	0	0	0.012	
46900588	CHEBI:787031	0	0	0	0	0.237	0	0	0	0.012	
46900891	SureCN1424492	0	0	0	0	0.712	0	0	0	0.036	
46901053	SureCN1424437	0	0	0	0	0.409	0	0	0	0.02	
46901261	CHEBI:787392	0	0	0	0	0.263	0	0	0	0.013	
46908026	SureCN1724904	0	0	0	0	0.059	0	0	0	0.003	
46911725	CHEBI:1247127	0	0	0	0	0.425	0	0	0	0.021	
46915920	CHEBI:786853	0	0	0	0	0.755	0	0	0	0.038	
46916172	SureCN1675101	0	0	0	0	0.746	0	0	0	0.037	
4713	PD98059	0	0	0	0	0	0	0.697	0	0.518	
481748	AC1LA59W	0	0	0	0	0.297	0	0	0	0.015	
4829	pioglitazone	0	0	0	0	0	0	0.766	0	0.569	
490561	AC1LAL9C	0	0	0	0	0	0	0.867	0	0.644	
49781044	SureCN6876476	0	0	0	0	0.096	0	0	0	0.005	
49797967	CHEBI:747822	0	0	0	0	0.003	0	0	0	0	
49798998	CHEBI:750036	0	0	0	0	0.518	0	0	0	0.026	
49799032	CHEBI:750095	0	0	0	0	0.056	0	0	0	0.003	
49799333	CHEBI:750645	0	0	0	0	0.082	0	0	0	0.004	
49820690	SureCN14329153	0	0	0	0	0.338	0	0	0	0.017	
49831209	SureCN2123654	0	0	0	0	0.169	0	0	0	0.008	
49837089	SureCN3497448	0	0	0	0	0.1	0	0	0	0.005	
49837090	SureCN3497413	0	0	0	0	0.1	0	0	0	0.005	
49837402	SureCN3496967	0	0	0	0	0.271	0	0	0	0.014	
49839838	SureCN2634896	0	0	0	0	0.673	0	0	0	0.034	
49840034	CHEBI:810764	0	0	0	0	0.084	0	0	0	0.004	
49840035	CHEBI:810817	0	0	0	0	0.393	0	0	0	0.02	
49855457	SureCN2709590	0	0	0	0	0.441	0	0	0	0.022	
49856319	CHEBI:1152976	0	0	0	0	0.494	0	0	0	0.025	
49856322	CHEBI:1152979	0	0	0	0	0.073	0	0	0	0.004	
49864239	CHEBI:787663	0	0	0	0	0.408	0	0	0	0.02	
49864389	CHEBI:788084	0	0	0	0	0.912	0	0	0	0.046	
49864750	SureCN5087557	0	0	0	0	0.104	0	0	0	0.005	
49865297	SureCN5478079	0	0	0	0	0.565	0	0	0	0.028	
49865298	SureCN5475833	0	0	0	0	0.789	0	0	0	0.039	
503593	pppA2'p5'A2'p5'A	0	0	0	0	0.884	0	0	0	0.044	
5083	Ro 31-8220	0	0	0	0.21	0	0	0	0	0.01	
50938549	OSI-971	0	0	0	0	0.083	0	0	0	0.004	
50940108	SureCN2124723	0	0	0	0	0.192	0	0	0	0.01	
50941272	CHEBI:1161630	0	0	0	0	0.735	0	0	0	0.037	
50941379	CHEBI:1161629	0	0	0	0	0.369	0	0	0	0.018	
50942714	CHEBI:1161622	0	0	0	0	0.671	0	0	0	0.034	
50942715	CHEBI:1161626	0	0	0	0	0.62	0	0	0	0.031	
50990924	QK0	0	0	0	0	0.108	0	0	0	0.005	
51033838	UNM	0	0	0	0	0.494	0	0	0	0.025	
51346940	CHEBI:1238861	0	0	0	0	0.29	0	0	0	0.014	
51353707	CHEBI:1244613	0	0	0	0	0.503	0	0	0	0.025	
51353708	CHEBI:1244614	0	0	0	0	0.503	0	0	0	0.025	
51353709	CHEBI:1244615	0	0	0	0	0.503	0	0	0	0.025	
51354315	CHEBI:1244638	0	0	0	0	0.79	0	0	0	0.04	
51354317	CHEBI:1244639	0	0	0	0	0.083	0	0	0	0.004	
51354597	CHEBI:1244641	0	0	0	0	0.537	0	0	0	0.027	
51354599	CHEBI:1244642	0	0	0	0	0.79	0	0	0	0.04	
51354600	CHEBI:1244643	0	0	0	0	0.941	0	0	0	0.047	
51354878	CHEBI:1244645	0	0	0	0	0.398	0	0	0	0.02	
51354879	CHEBI:1244768	0	0	0	0	0.179	0	0	0	0.009	
51354880	CHEBI:1244769	0	0	0	0	0.609	0	0	0	0.03	
51355171	CHEBI:1244773	0	0	0	0	0.633	0	0	0	0.032	
51355172	CHEBI:1244774	0	0	0	0	0.827	0	0	0	0.041	
51355173	CHEBI:1244775	0	0	0	0	0.108	0	0	0	0.005	
51355174	CHEBI:1244776	0	0	0	0	0.108	0	0	0	0.005	
5280335	sphingosine	0	0	0	0	0	0	0.012	0	0.009	
5280343	quercetin	0	0	0	0	0	0	0	0	0	
5280757	bryostatin	0	0	0	0	0.768	0	0	0	0.038	
5280961	genistein	0	0	0	0	0	0	0	0	0	
5282322	leucomycin A1	0	0	0	0	0.507	0	0	0	0.025	
5284616	rapamycin	0	0	0	0	0	0	0.105	0	0.078	
5287844	Bi-O	0	0	0	0	0	0	0.144	0	0.107	
5288222	1r78	0	0	0	0	0.463	0	0	0	0.023	
5288709	1ke6	0	0	0	0	0.142	0	0	0	0.007	
52933429	SureCN1647912	0	0	0	0	0.048	0	0	0	0.002	
52934381	SureCN1647891	0	0	0	0	0.273	0	0	0	0.014	
52935059	SureCN1648804	0	0	0	0	0.303	0	0	0	0.015	
52935715	SureCN1649565	0	0	0	0	0.331	0	0	0	0.017	
52935926	SureCN1648731	0	0	0	0	0.12	0	0	0	0.006	
52936621	CHEBI:1240808	0	0	0	0	0	0	0	0.001	0.001	
52937065	CHEBI:1240651	0	0	0	0	0.038	0	0	0	0.002	
52937166	CHEBI:1240653	0	0	0	0	0.038	0	0	0	0.002	
52937323	CHEBI:1241576	0	0	0	0	0.665	0	0	0	0.033	
52940914	CHEMBL1271435	0	0	0	0	0.552	0	0	0	0.028	
52940946	CHEMBL1270712	0	0	0	0	0.095	0	0	0	0.005	
52940972	CHEMBL1270319	0	0	0	0	0.236	0	0	0	0.012	
52941363	SureCN3285843	0	0	0	0	0.125	0	0	0	0.006	
52941548	CHEBI:807844	0	0	0	0	0.416	0	0	0	0.021	
52941556	SureCN2799487	0	0	0	0	0.357	0	0	0	0.018	
52942027	CHEMBL1271328	0	0	0	0	0.418	0	0	0	0.021	
52942072	CHEMBL1270818	0	0	0	0	0.56	0	0	0	0.028	
52942082	CHEMBL1270920	0	0	0	0	0.742	0	0	0	0.037	
52942107	CHEMBL1271227	0	0	0	0	0.292	0	0	0	0.015	
52942116	CHEMBL1271413	0	0	0	0	0.239	0	0	0	0.012	
52942167	CHEMBL1270318	0	0	0	0	0.395	0	0	0	0.02	
52942593	CHEBI:807272	0	0	0	0	0.125	0	0	0	0.006	
52942740	CHEBI:807724	0	0	0	0	0.416	0	0	0	0.021	
52943109	CHEBI:810970	0	0	0	0	0.508	0	0	0	0.025	
52943453	CHEMBL1270223	0	0	0	0	0.064	0	0	0	0.003	
52944516	CHEBI:807500	0	0	0	0	0.125	0	0	0	0.006	
52944531	CHEMBL1270512	0	0	0	0	0.523	0	0	0	0.026	
52944679	CHEMBL1269880	0	0	0	0	0.609	0	0	0	0.03	
52945072	CHEBI:807364	0	0	0	0	0.018	0	0	0	0.001	
52945145	CHEBI:807690	0	0	0	0	0.647	0	0	0	0.032	
52945704	CHEMBL1270713	0	0	0	0	0.467	0	0	0	0.023	
52945854	CHEMBL1270116	0	0	0	0	0.405	0	0	0	0.02	
52946208	CHEBI:806444	0	0	0	0	0.114	0	0	0	0.006	
52946431	CHEBI:807960	0	0	0	0	0.622	0	0	0	0.031	
52946956	SureCN13983592	0	0	0	0	0.239	0	0	0	0.012	
52947547	CHEBI:817187	0	0	0	0	0.876	0	0	0	0.044	
52947592	CHEBI:807723	0	0	0	0	0.439	0	0	0	0.022	
52948087	CHEMBL1271327	0	0	0	0	0.513	0	0	0	0.026	
52948128	CHEMBL1270614	0	0	0	0	0.095	0	0	0	0.005	
52948139	CHEMBL1270815	0	0	0	0	0.396	0	0	0	0.02	
52948167	SureCN13983626	0	0	0	0	0.314	0	0	0	0.016	
52948258	CHEBI:807124	0	0	0	0	0.341	0	0	0	0.017	
52949456	CHEMBL1270418	0	0	0	0	0.615	0	0	0	0.031	
52949457	CHEMBL1270419	0	0	0	0	0.523	0	0	0	0.026	
52949521	SureCN3284083	0	0	0	0	0.125	0	0	0	0.006	
52949940	SureCN2006204	0	0	0	0	0.151	0	0	0	0.008	
52950015	SureCN6107993	0	0	0	0	0.133	0	0	0	0.007	
52950048	CHEBI:807845	0	0	0	0	0.327	0	0	0	0.016	
52950191	CHEMBL1270817	0	0	0	0	0.467	0	0	0	0.023	
52950212	CHEBI:812146	0	0	0	0	0.665	0	0	0	0.033	
53233133	CHEBI:1249178	0	0	0	0	0.344	0	0	0	0.017	
53237046	SureCN2708263	0	0	0	0	0.138	0	0	0	0.007	
53237047	SureCN2709341	0	0	0	0	0.138	0	0	0	0.007	
53237719	SureCN2710208	0	0	0	0	0.255	0	0	0	0.013	
53237721	SureCN2709437	0	0	0	0	0.255	0	0	0	0.013	
53251321	CHEMBL1938683	0	0	0	0	0.544	0	0	0	0.027	
5326739	indirubin-3'-monoxime	0	0	0	0	0	0	0.774	0	0.575	
5326976	CK2 inhibitor 2	0	0	0	0	0	0	0.25	0	0.186	
5327064	2baj	0	0	0	0	0.596	0	0	0	0.03	
5328321	AC1NS4A3	0	0	0	0	0.161	0	0	0	0.008	
5328322	AC1NS4A6	0	0	0	0	0.27	0	0	0	0.014	
5328323	AC1NS4A9	0	0	0	0	0.392	0	0	0	0.02	
5328324	AC1NS4AC	0	0	0	0	0.498	0	0	0	0.025	
5328325	AC1NS4AF	0	0	0	0	0.678	0	0	0	0.034	
5328949	AC1NS5PS	0	0	0	0	0.057	0	0	0	0.003	
5329093	AC1NS61S	0	0	0	0	0.433	0	0	0	0.022	
5329094	AC1NS61V	0	0	0	0	0.538	0	0	0	0.027	
5329102	sunitinib	0	0	0	0	0	0	0.113	0	0.084	
5329103	SU11652	0	0	0	0	0	0	0.342	0	0.254	
5329148	AC1NS66B	0	0	0	0	0.509	0	0	0	0.025	
5329165	Indolin-2-one deriv. 9c	0	0	0	0	0.818	0	0	0	0.041	
5329446	AC1NS6U8	0	0	0	0	0.408	0	0	0	0.02	
5329450	pyrazolo[1	5-a]pyrimidine 4e	0	0	0	0	0.251	0	0	0	0.013	
5329691	AC1NS7EK	0	0	0	0	0.056	0	0	0	0.003	
5329751	Indenopyrazole 6m	0	0	0	0	0.054	0	0	0	0.003	
5329764	Indenopyrazole 11k	0	0	0	0	0.156	0	0	0	0.008	
5329766	Indenopyrazole 11n	0	0	0	0	0.249	0	0	0	0.012	
5330114	AC1NS8DK	0	0	0	0	0.102	0	0	0	0.005	
5330270	AC1NS8QJ	0	0	0	0	0.482	0	0	0	0.024	
5330271	AC1NS8QM	0	0	0	0	0.325	0	0	0	0.016	
5330272	AC1NS8QP	0	0	0	0	0.555	0	0	0	0.028	
5330273	AC1NS8QS	0	0	0	0	0.425	0	0	0	0.021	
5330307	2-aminoquinazoline 8	0	0	0	0	0.403	0	0	0	0.02	
5330315	2-aminoquinazoline 17	0	0	0	0	0.294	0	0	0	0.015	
5330480	AC1NS982	0	0	0	0	0.147	0	0	0	0.007	
5330483	AC1NS98B	0	0	0	0	0.393	0	0	0	0.02	
5330502	AC1NS99W	0	0	0	0	0.701	0	0	0	0.035	
5330522	AC1NS9BK	0	0	0	0	0.147	0	0	0	0.007	
5330693	1	7-annulated Indolocarbazole Deriv. 13bc	0	0	0	0	0.551	0	0	0	0.028	
53307606	SureCN990459	0	0	0	0	0.842	0	0	0	0.042	
5330797	CDK4 inhibitor	0	0	0	0	0	0	0.38	0	0.282	
5330812	D-K-I	0	0	0	0	0	0	0.359	0	0.267	
5330848	acylsemicarbazide deriv. 3a	0	0	0	0	0.354	0	0	0	0.018	
5330849	acylsemicarbazide deriv. 3b	0	0	0	0	0.559	0	0	0	0.028	
5330850	acylsemicarbazide deriv. 3c	0	0	0	0	0.209	0	0	0	0.01	
5330851	acylsemicarbazide deriv. 3d	0	0	0	0	0.079	0	0	0	0.004	
5330853	acylsemicarbazide deriv. 3g	0	0	0	0	0.275	0	0	0	0.014	
5330854	acylsemicarbazide deriv. 3h	0	0	0	0	0.572	0	0	0	0.029	
5330855	acylsemicarbazide deriv. 3i	0	0	0	0	0.71	0	0	0	0.035	
5330856	acylsemicarbazide deriv. 3j	0	0	0	0	0.069	0	0	0	0.003	
5330857	AC1NS9S2	0	0	0	0	0.214	0	0	0	0.011	
5330858	AC1NS9S5	0	0	0	0	0.213	0	0	0	0.011	
5330859	AC1NS9S8	0	0	0	0	0.206	0	0	0	0.01	
5330860	acylsemicarbazide deriv. 3n	0	0	0	0	0.202	0	0	0	0.01	
5330861	acylsemicarbazide deriv. 3o	0	0	0	0	0.485	0	0	0	0.024	
5330863	acylsemicarbazide deriv. 3q	0	0	0	0	0.271	0	0	0	0.014	
5330864	acylsemicarbazide deriv. 3r	0	0	0	0	0.078	0	0	0	0.004	
5330865	acylsemicarbazide deriv. 3s	0	0	0	0	0.324	0	0	0	0.016	
5330868	acylsemicarbazide deriv. 3v	0	0	0	0	0.105	0	0	0	0.005	
5330869	AC1NS9T2	0	0	0	0	0.646	0	0	0	0.032	
5330870	AC1NS9T5	0	0	0	0	0.65	0	0	0	0.033	
5330873	acylsemicarbazide deriv. 3aa	0	0	0	0	0.676	0	0	0	0.034	
5330874	acylsemicarbazide deriv. 3ab	0	0	0	0	0.247	0	0	0	0.012	
5330875	acylsemicarbazide deriv. 3ac	0	0	0	0	0.105	0	0	0	0.005	
5330876	acylsemicarbazide deriv. 3ad	0	0	0	0	0.697	0	0	0	0.035	
5331036	AC1NSA6Y	0	0	0	0	0.078	0	0	0	0.004	
53316638	CHEBI:1166422	0	0	0	0	0.208	0	0	0	0.01	
53316665	CHEBI:1155475	0	0	0	0	0.422	0	0	0	0.021	
53316876	CHEBI:1168570	0	0	0	0	0.529	0	0	0	0.026	
53316878	CHEBI:1168581	0	0	0	0	0.522	0	0	0	0.026	
53316879	CHEBI:1168583	0	0	0	0	0.612	0	0	0	0.031	
53317125	CHEBI:1172920	0	0	0	0	0.416	0	0	0	0.021	
53317664	CHEBI:1174484	0	0	0	0	0.478	0	0	0	0.024	
53317972	CHEBI:1155457	0	0	0	0	0.698	0	0	0	0.035	
53318087	CHEBI:1157779	0	0	0	0	0.481	0	0	0	0.024	
53318194	CHEBI:1168579	0	0	0	0	0.662	0	0	0	0.033	
53318625	CHEBI:1171949	0	0	0	0	0.423	0	0	0	0.021	
53318869	CHEBI:1155479	0	0	0	0	0.825	0	0	0	0.041	
53319315	CHEBI:1155473	0	0	0	0	0.04	0	0	0	0.002	
53319545	CHEBI:1168571	0	0	0	0	0.127	0	0	0	0.006	
53319546	CHEBI:1168577	0	0	0	0	0.53	0	0	0	0.027	
53319547	CHEBI:1168582	0	0	0	0	0.324	0	0	0	0.016	
53319892	CHEBI:1175940	0	0	0	0	0.174	0	0	0	0.009	
53320317	CHEBI:1157788	0	0	0	0	0.709	0	0	0	0.035	
53321918	CHEBI:1155477	0	0	0	0	0.826	0	0	0	0.041	
53322170	CHEBI:1168576	0	0	0	0	0.303	0	0	0	0.015	
53322171	CHEBI:1168584	0	0	0	0	0.53	0	0	0	0.027	
53323686	CHEBI:1175122	0	0	0	0	0.298	0	0	0	0.015	
53324706	CHEBI:1157785	0	0	0	0	0.609	0	0	0	0.03	
53324707	CHEBI:1157786	0	0	0	0	0.2	0	0	0	0.01	
53324818	CHEBI:1168572	0	0	0	0	0.354	0	0	0	0.018	
53325184	SureCN3386086	0	0	0	0	0.783	0	0	0	0.039	
53325900	CHEBI:1155472	0	0	0	0	0.134	0	0	0	0.007	
53325901	CHEBI:1155474	0	0	0	0	0.799	0	0	0	0.04	
53325902	CHEBI:1155476	0	0	0	0	0.422	0	0	0	0.021	
53325903	CHEBI:1155478	0	0	0	0	0.678	0	0	0	0.034	
53325904	CHEBI:1155483	0	0	0	0	0.411	0	0	0	0.021	
53326007	CHEBI:1157787	0	0	0	0	0.573	0	0	0	0.029	
53326097	CHEBI:1168578	0	0	0	0	0.434	0	0	0	0.022	
53326098	CHEBI:1168580	0	0	0	0	0.506	0	0	0	0.025	
53326722	CHEBI:1155471	0	0	0	0	0.422	0	0	0	0.021	
53326873	CHEBI:1157780	0	0	0	0	0.441	0	0	0	0.022	
53341503	0 NL	0	0	0	0	0.356	0	0	0	0.018	
53348194	CHEMBL1667899	0	0	0	0	0.927	0	0	0	0.046	
53348197	CHEBI:1238369	0	0	0	0	0.417	0	0	0	0.021	
53363611	CHEMBL1914947	0	0	0	0	0.12	0	0	0	0.006	
53372416	CHEMBL1952105	0	0	0	0	0.745	0	0	0	0.037	
53372540	SureCN2241361	0	0	0	0	0.159	0	0	0	0.008	
53372541	E46	0	0	0	0	0.141	0	0	0	0.007	
53372543	CHEMBL1952133	0	0	0	0	0.783	0	0	0	0.039	
53372544	CHEMBL1952124	0	0	0	0	0.762	0	0	0	0.038	
53372668	CHEMBL1952144	0	0	0	0	0.27	0	0	0	0.014	
53372669	CHEMBL1952125	0	0	0	0	0.927	0	0	0	0.046	
53372670	CHEMBL1952126	0	0	0	0	0.87	0	0	0	0.043	
53372790	CHEMBL1952142	0	0	0	0	0.312	0	0	0	0.016	
53372791	CHEMBL1952117	0	0	0	0	0.052	0	0	0	0.003	
53380818	SureCN3313917	0	0	0	0	0.119	0	0	0	0.006	
53465297	SureCN520923	0	0	0	0	0.806	0	0	0	0.04	
53482132	SureCN2060662	0	0	0	0	0.709	0	0	0	0.035	
54576042	CHEMBL2147767	0	0	0	0	0.403	0	0	0	0.02	
54578104	SureCN520592	0	0	0	0	0.267	0	0	0	0.013	
54578105	SureCN519672	0	0	0	0	0.267	0	0	0	0.013	
54578108	SureCN522072	0	0	0	0	0.454	0	0	0	0.023	
54578323	SureCN521188	0	0	0	0	0.806	0	0	0	0.04	
54578324	SureCN520476	0	0	0	0	0.528	0	0	0	0.026	
54580689	SureCN3865498	0	0	0	0	0.445	0	0	0	0.022	
54580690	CHEBI:1246645	0	0	0	0	0.803	0	0	0	0.04	
54580728	CHEBI:1246854	0	0	0	0	0.343	0	0	0	0.017	
54580729	CHEBI:1246863	0	0	0	0	0.076	0	0	0	0.004	
54580769	CHEBI:1247125	0	0	0	0	0.686	0	0	0	0.034	
54581186	CHEBI:1249190	0	0	0	0	0.049	0	0	0	0.002	
54581290	CHEBI:1238842	0	0	0	0	0.533	0	0	0	0.027	
54581693	SureCN3863584	0	0	0	0	0.045	0	0	0	0.002	
54581730	SureCN4363224	0	0	0	0	0.298	0	0	0	0.015	
54582304	CHEBI:1238862	0	0	0	0	0.284	0	0	0	0.014	
54582305	CHEBI:1238865	0	0	0	0	0.152	0	0	0	0.008	
54582306	CHEBI:1238867	0	0	0	0	0.019	0	0	0	0.001	
54582307	CHEBI:1238868	0	0	0	0	0.694	0	0	0	0.035	
54582720	CHEBI:1246864	0	0	0	0	0.081	0	0	0	0.004	
54582850	CHEBI:1247665	0	0	0	0	0.721	0	0	0	0.036	
54582916	CHEBI:1237435	0	0	0	0	0.134	0	0	0	0.007	
54583279	CHEBI:1238854	0	0	0	0	0.001	0	0	0	0	
54584242	CHEBI:1238849	0	0	0	0	0.355	0	0	0	0.018	
54584640	CHEBI:1246752	0	0	0	0	0.041	0	0	0	0.002	
54585111	CHEBI:1249308	0	0	0	0	0.066	0	0	0	0.003	
54585212	CHEBI:1238847	0	0	0	0	0.385	0	0	0	0.019	
54585645	CHEBI:1247129	0	0	0	0	0.605	0	0	0	0.03	
54587028	CHEBI:1249181	0	0	0	0	0.051	0	0	0	0.003	
54587174	CHEBI:1238843	0	0	0	0	0.682	0	0	0	0.034	
54587513	CHEBI:1246297	0	0	0	0	0.017	0	0	0	0.001	
54587582	CHEBI:1246648	0	0	0	0	0.736	0	0	0	0.037	
54587823	CHEMBL2152943	0	0	0	0	0.319	0	0	0	0.016	
54589424	SureCN1698471	0	0	0	0	0.82	0	0	0	0.041	
54669876	SureCN990055	0	0	0	0	0.402	0	0	0	0.02	
5468572	NSC-671801	0	0	0	0	0.417	0	0	0	0.021	
5471818	NSC722219	0	0	0	0	0.003	0	0	0	0	
54760985	SureCN1698564	0	0	0	0	0.807	0	0	0	0.04	
5494425	pyridone 6	0	0	0	0	0	0	0.318	0	0.236	
55245	mifepristone	0	0	0	0	0	0	0.058	0	0.043	
56593141	M6-1	0	0	0	0	0.244	0	0	0	0.012	
56595053	CHEMBL1835145	0	0	0	0	0.423	0	0	0	0.021	
56595422	CHEMBL1911003	0	0	0	0	0.031	0	0	0	0.002	
56657938	CHEMBL1822786	0	0	0	0	0.724	0	0	0	0.036	
56658538	CHEMBL1823474	0	0	0	0	0.395	0	0	0	0.02	
56658543	SureCN4048022	0	0	0	0	0.53	0	0	0	0.027	
56659490	SureCN3579513	0	0	0	0	0.023	0	0	0	0.001	
56661463	CHEMBL1822779	0	0	0	0	0.714	0	0	0	0.036	
56663172	CHEMBL1796247	0	0	0	0	0.344	0	0	0	0.017	
56663174	SureCN2061314	0	0	0	0	0.709	0	0	0	0.035	
56663314	SureCN3314818	0	0	0	0	0.285	0	0	0	0.014	
56663565	SureCN3315533	0	0	0	0	0.63	0	0	0	0.032	
56665092	SureCN3712748	0	0	0	0	0.215	0	0	0	0.011	
56665102	CHEMBL1822546	0	0	0	0	0.462	0	0	0	0.023	
56666415	SureCN1909234	0	0	0	0	0.028	0	0	0	0.001	
56666620	SureCN2061497	0	0	0	0	0.448	0	0	0	0.022	
56666742	SureCN3313385	0	0	0	0	0.26	0	0	0	0.013	
56667011	SureCN3314572	0	0	0	0	0.675	0	0	0	0.034	
56667012	SureCN3316405	0	0	0	0	0.744	0	0	0	0.037	
56668539	SureCN3785226	0	0	0	0	0.69	0	0	0	0.034	
56669833	SureCN1909064	0	0	0	0	0.397	0	0	0	0.02	
56670458	SureCN3312988	0	0	0	0	0.269	0	0	0	0.013	
56670459	SureCN3313325	0	0	0	0	0.335	0	0	0	0.017	
56670460	SureCN3315928	0	0	0	0	0.301	0	0	0	0.015	
56670461	SureCN3317305	0	0	0	0	0.489	0	0	0	0.024	
56673317	SureCN1909131	0	0	0	0	0.062	0	0	0	0.003	
56673319	CHEMBL1801303	0	0	0	0	0.397	0	0	0	0.02	
56673341	SureCN6473468	0	0	0	0	0.08	0	0	0	0.004	
56673546	SureCN989953	0	0	0	0	0.103	0	0	0	0.005	
56673813	CHEMBL1823248	0	0	0	0	0.055	0	0	0	0.003	
56673818	CHEMBL1836487	0	0	0	0	0.478	0	0	0	0.024	
56673947	SureCN3311211	0	0	0	0	0.489	0	0	0	0.024	
56675430	CHEMBL1822556	0	0	0	0	0.502	0	0	0	0.025	
56676612	CHEMBL1801088	0	0	0	0	0.369	0	0	0	0.018	
56676664	SureCN3578007	0	0	0	0	0.321	0	0	0	0.016	
56676665	SureCN3574364	0	0	0	0	0.173	0	0	0	0.009	
56676868	CHEMBL1796249	0	0	0	0	0.016	0	0	0	0.001	
56676869	SureCN2060419	0	0	0	0	0.709	0	0	0	0.035	
56677003	SureCN3313858	0	0	0	0	0.405	0	0	0	0.02	
56677275	SureCN3315778	0	0	0	0	0.082	0	0	0	0.004	
56677276	SureCN3315995	0	0	0	0	0.711	0	0	0	0.036	
56678523	CHEMBL1822973	0	0	0	0	0.237	0	0	0	0.012	
56679979	CHEMBL1801307	0	0	0	0	0.165	0	0	0	0.008	
56680202	SureCN1041832	0	0	0	0	0.789	0	0	0	0.039	
56683315	SureCN1908930	0	0	0	0	0.202	0	0	0	0.01	
56683526	SureCN2061918	0	0	0	0	0.016	0	0	0	0.001	
56683543	SureCN988858	0	0	0	0	0.842	0	0	0	0.042	
56683652	SureCN3313841	0	0	0	0	0.119	0	0	0	0.006	
56683655	SureCN3316039	0	0	0	0	0.405	0	0	0	0.02	
56683656	SureCN3313149	0	0	0	0	0.184	0	0	0	0.009	
56683908	SureCN3313275	0	0	0	0	0.744	0	0	0	0.037	
56833637	SureCN1042251	0	0	0	0	0.905	0	0	0	0.045	
56833638	SureCN989160	0	0	0	0	0.264	0	0	0	0.013	
56833639	SureCN988690	0	0	0	0	0.017	0	0	0	0.001	
56833740	CHEMBL1950038	0	0	0	0	0.513	0	0	0	0.026	
56834674	CHEMBL1916524	0	0	0	0	0.121	0	0	0	0.006	
56834763	CHEMBL1916529	0	0	0	0	0.529	0	0	0	0.026	
56835062	SureCN521614	0	0	0	0	0.25	0	0	0	0.013	
56934854	CHEMBL1914657	0	0	0	0	0.146	0	0	0	0.007	
56934977	CHEMBL1914659	0	0	0	0	0.377	0	0	0	0.019	
56935106	CHEMBL1914666	0	0	0	0	0.378	0	0	0	0.019	
56945119	SureCN1345389	0	0	0	0	0.233	0	0	0	0.012	
56945172	CHEMBL1945172	0	0	0	0	0.685	0	0	0	0.034	
56945271	CHEMBL1945500	0	0	0	0	0.392	0	0	0	0.02	
56945272	CHEMBL1945501	0	0	0	0	0.008	0	0	0	0	
56945274	CHEMBL1945801	0	0	0	0	0.404	0	0	0	0.02	
56945276	CHEMBL1945170	0	0	0	0	0.409	0	0	0	0.02	
56945394	SureCN521561	0	0	0	0	0.827	0	0	0	0.041	
56945491	SureCN522506	0	0	0	0	0.731	0	0	0	0.037	
56945493	CHEMBL2158525	0	0	0	0	0.149	0	0	0	0.007	
56945494	SureCN520523	0	0	0	0	0.4	0	0	0	0.02	
56945847	SureCN521851	0	0	0	0	0.74	0	0	0	0.037	
56946379	CHEMBL1946150	0	0	0	0	0.679	0	0	0	0.034	
56966199	CHEMBL2047988	0	0	0	0	0.538	0	0	0	0.027	
57325421	SureCN2061951	0	0	0	0.036	0.923	0	0	0	0.048	
57390292	CHEMBL1915434	0	0	0	0	0.2	0	0	0	0.01	
57391252	CHEMBL1940982	0	0	0	0	0.854	0	0	0	0.043	
57391415	CHEMBL1957652	0	0	0	0	0.508	0	0	0	0.025	
57391416	CHEMBL1957661	0	0	0	0	0.42	0	0	0	0.021	
