uniprot_ID	aliase
Q9UL54	NM_001252043.1
Q96RG2	NM_001252119.1
Q96RG2	NM_001252120.1
Q96RG2	NM_001252124.1
P35590	NM_001253357.1
P10398	NM_001256196.1
P10398	NM_001256197.1
Q13188	NM_001256312.1
Q8IWQ3	NM_001256627.1
Q8IWQ3	NM_001256629.1
Q8IWQ3	NM_001256630.1
Q14680	NM_001256685.1
P68400	NM_001256686.1
Q14680	NM_001256687.1
Q14680	NM_001256688.1
Q14680	NM_001256689.1
Q14680	NM_001256690.1
Q14680	NM_001256691.1
Q14680	NM_001256692.1
Q14680	NM_001256693.1
O00238	NM_001256792.1
O00238	NM_001256793.1
O00238	NM_001256794.1
Q96GD4	NM_001256834.1
O96017	NM_001257387.1
Q99640	NM_001258450.1
Q99640	NM_001258451.1
Q16816	NM_001258459.1
Q00534	NM_001259.6
P49336	NM_001260.1
Q9BXU1	NM_001260504.1
Q9BXU1	NM_001260505.1
P50750	NM_001261.3
Q96Q40	NM_001261435.1
Q96Q40	NM_001261436.1
Q8IVH8	NM_001270425.1
O14519	NM_001270433.1
O14519	NM_001270434.1
Q96RR4	NM_001270485.1
Q96RR4	NM_001270486.1
O95835	NM_001270519.1
Q9Y6M4	NM_001270572.1
O14757	NM_001274
O14757	NM_001274.5
P35790	NM_001277
P35790	NM_001277.2
O15111	NM_001278
O15111	NM_001278.3
Q16539	NM_001315
Q16539	NM_001315.2
P78368	NM_001319
P78368	NM_001319.6
O43293	NM_001348
O43293	NM_001348.1
Q13627	NM_001396
Q13627	NM_001396.3
O75460	NM_001433
O75460	NM_001433.3
O14920	NM_001556.2
P51617	NM_001569.3
P27037	NM_001616
P27037	NM_001616.3
P25098	NM_001619
P25098	NM_001619.3
P54819	NM_001625.3
P31751	NM_001626
P31751	NM_001626.4
P10398	NM_001654.4
P30530	NM_001699.4
P51451	NM_001715.2
P51813	NM_001721
P51813	NM_001721.6
Q16566	NM_001744
Q16566	NM_001744.4
P06493	NM_001786
P06493	NM_001786.4
P24941	NM_001798.3
P50613	NM_001799
P50613	NM_001799.3
P06732	NM_001824.4
P48729	NM_001892
P48729	NM_001892.4
P48730	NM_001893.4
P49674	NM_001894
P49674	NM_001894.4
P68400	NM_001895
P68400	NM_001895.3
P19784	NM_001896
P19784	NM_001896.2
P21860	NM_001982.3
P07332	NM_002005
P07332	NM_002005.3
P22455	NM_002011.3
P17948	NM_002019.4
P35916	NM_002020.4
P06241	NM_002037.5
P43250	NM_002082
P43250	NM_002082.3
P49841	NM_002093.3
P23458	NM_002227
P23458	NM_002227.2
P35968	NM_002253.2
P29376	NM_002344.5
P07948	NM_002350
P07948	NM_002350.3
P42679	NM_002378.3
Q99759	NM_002401
Q99759	NM_002401.3
Q16584	NM_002419.3
Q02779	NM_002446
Q02779	NM_002446.3
Q04912	NM_002447.2
P51955	NM_002497
P51955	NM_002497.3
P04629	NM_002529.3
Q16288	NM_002530.3
Q13153	NM_002576
Q13153	NM_002576.4
Q13177	NM_002577
Q13177	NM_002577.4
O75914	NM_002578
O75914	NM_002578.3
P35558	NM_002591.3
Q00537	NM_002595
Q00537	NM_002595.4
Q07002	NM_002596
Q07002	NM_002596.3
P09619	NM_002609
P09619	NM_002609.3
Q15118	NM_002610
Q15118	NM_002610.3
Q15119	NM_002611
Q15119	NM_002611.4
Q16654	NM_002612
Q16654	NM_002612.3
O15530	NM_002613.4
P46020	NM_002637.3
O00443	NM_002645
O00443	NM_002645.2
O00750	NM_002646
O00750	NM_002646.3
Q8NEB9	NM_002647
Q8NEB9	NM_002647.2
P11309	NM_002648.3
P48736	NM_002649.2
P00749	NM_002658
P00749	NM_002658.3
Q03405	NM_002659
Q03405	NM_002659.3
P17612	NM_002730
P17612	NM_002730.3
P22694	NM_002731.2
P22612	NM_002732.3
P54619	NM_002733
P54619	NM_002733.4
P17252	NM_002737.2
P05771	NM_002738.6
P05129	NM_002739
P05129	NM_002739.3
P41743	NM_002740
P41743	NM_002740.5
Q16512	NM_002741
Q16512	NM_002741.3
Q15139	NM_002742
Q15139	NM_002742.2
Q05513	NM_002744
Q05513	NM_002744.4
P28482	NM_002745.4
P27361	NM_002746.2
P31152	NM_002747.3
Q16659	NM_002748
Q16659	NM_002748.3
Q13164	NM_002749.3
P45983	NM_002750.2
Q15759	NM_002751.5
P45984	NM_002752.4
P53779	NM_002753.3
O15264	NM_002754.4
Q02750	NM_002755.3
P46734	NM_002756.4
Q13163	NM_002757.3
P52564	NM_002758
P52564	NM_002758.3
P19525	NM_002759
P19525	NM_002759.3
P60891	NM_002764.3
P04049	NM_002880
P04049	NM_002880.3
Q15835	NM_002929
Q15835	NM_002929.2
P08922	NM_002944.2
Q15418	NM_002953
Q15418	NM_002953.3
P53778	NM_002969
P53778	NM_002969.3
P45985	NM_003010.2
Q96SB4	NM_003137
Q96SB4	NM_003137.4
P51957	NM_003157
P51957	NM_003157.4
O76039	NM_003159
O76039	NM_003159.2
Q9UQB9	NM_003160
Q9UQB9	NM_003160.2
P23443	NM_003161
P23443	NM_003161.2
P43405	NM_003177.5
O43318	NM_003188.3
P42680	NM_003215.2
P37173	NM_003242.5
P04183	NM_003258
P04183	NM_003258.4
P33981	NM_003318.4
P42681	NM_003328
P42681	NM_003328.2
P29597	NM_003331.4
Q99986	NM_003384
Q99986	NM_003384.2
P30291	NM_003390
P30291	NM_003390.3
O00311	NM_003503
O00311	NM_003503.3
Q99755	NM_003557
Q99755	NM_003557.2
O75385	NM_003565.2
Q9Y6E0	NM_003576
Q9Y6E0	NM_003576.3
O43781	NM_003582.2
Q92630	NM_003583.3
O14965	NM_003600
O14965	NM_003600.2
Q5VT25	NM_003607.3
Q8IVH8	NM_003618
Q8IVH8	NM_003618.3
Q14012	NM_003656
Q14012	NM_003656.4
Q9BUB5	NM_003684
Q9BUB5	NM_003684.5
Q14004	NM_003718
Q14004	NM_003718.4
Q13546	NM_003804
Q13546	NM_003804.3
O43353	NM_003821.5
O14730	NM_003831
O14730	NM_003831.3
Q9NR20	NM_003845.1
Q15078	NM_003885
Q15078	NM_003885.2
O75676	NM_003942
O75676	NM_003942.2
Q92772	NM_003948
Q92772	NM_003948.3
Q9UBS0	NM_003952
Q9UBS0	NM_003952.2
Q8IWQ3	NM_003957
Q8IWQ3	NM_003957.3
P49761	NM_003992.4
P49760	NM_003993
P49760	NM_003993.2
P20594	NM_003995.3
P49759	NM_004071.3
Q9H4B4	NM_004073
Q9H4B4	NM_004073.2
Q14289	NM_004103
Q14289	NM_004103.4
P36888	NM_004119.2
Q00532	NM_004196.3
Q99640	NM_004203
Q99640	NM_004203.4
Q96GD4	NM_004217
Q96GD4	NM_004217.3
O94768	NM_004226.3
P36896	NM_004302.4
Q9UM73	NM_004304
Q9UM73	NM_004304.4
P11274	NM_004327
P11274	NM_004327.3
P15056	NM_004333
P15056	NM_004333.4
O43683	NM_004336
O43683	NM_004336.3
P41240	NM_004383
P41240	NM_004383.2
Q9Y6M4	NM_004384
Q9Y6M4	NM_004384.4
Q09013	NM_004409
Q09013	NM_004409.3
P29317	NM_004431
P29317	NM_004431.3
P54764	NM_004438.3
P54756	NM_004439
P54756	NM_004439.5
Q15375	NM_004440.3
P54762	NM_004441
P54762	NM_004441.4
P29323	NM_004442.6
P54753	NM_004443
P54753	NM_004443.3
P54760	NM_004444
P54760	NM_004444.4
P04626	NM_004448.2
Q13418	NM_004517
Q13418	NM_004517.2
Q16875	NM_004566.3
O75747	NM_004570
O75747	NM_004570.4
Q12851	NM_004579
Q12851	NM_004579.3
P51812	NM_004586
P51812	NM_004586.2
P36897	NM_004612.2
Q16644	NM_004635
Q16644	NM_004635.4
O14519	NM_004642
O14519	NM_004642.3
O95382	NM_004672
O95382	NM_004672.3
O95835	NM_004690
O95835	NM_004690.3
Q9Y463	NM_004714
Q9Y463	NM_004714.1
O43283	NM_004721
O43283	NM_004721.4
O15075	NM_004734
O15075	NM_004734.4
P49137	NM_004759.4
Q9UEE5	NM_004760
Q9UEE5	NM_004760.2
Q9UL54	NM_004783.3
O95819	NM_004834
O95819	NM_004834.4
Q9NZJ5	NM_004836
Q9NZJ5	NM_004836.5
O75116	NM_004850.3
Q00535	NM_004935.3
P53355	NM_004938
P53355	NM_004938.2
Q7KZI7	NM_004954.4
P42345	NM_004958
P42345	NM_004958.3
O60674	NM_004972.3
O00329	NM_005026
O00329	NM_005026.3
P53350	NM_005030
P53350	NM_005030.3
P51817	NM_005044
P51817	NM_005044.4
O95747	NM_005109
O95747	NM_005109.2
P00519	NM_005157.4
P42684	NM_005158
P42684	NM_005158.4
P35626	NM_005160
P35626	NM_005160.3
P31749	NM_005163
P31749	NM_005163.2
P41279	NM_005204
P41279	NM_005204.3
P07333	NM_005211
P07333	NM_005211.3
P00533	NM_005228
P00533	NM_005228.3
P21709	NM_005232.4
P29320	NM_005233
P29320	NM_005233.5
Q15303	NM_005235.2
P16591	NM_005246
P16591	NM_005246.2
P09769	NM_005248
P09769	NM_005248.2
O14976	NM_005255
O14976	NM_005255.2
P32298	NM_005307
P34947	NM_005308
P34947	NM_005308.2
P06239	NM_005356
P06239	NM_005356.3
Q15120	NM_005391
Q15120	NM_005391.4
O43741	NM_005399.3
Q02156	NM_005400.2
Q13464	NM_005406
Q13464	NM_005406.2
P12931	NM_005417
P12931	NM_005417.3
P35590	NM_005424
P35590	NM_005424.4
P07947	NM_005433
P07947	NM_005433.3
Q9Y243	NM_005465.4
Q08881	NM_005546.3
P53671	NM_005569.3
O15146	NM_005592.3
Q05397	NM_005607
Q05397	NM_005607.4
O00141	NM_005627.3
Q9H422	NM_005734
Q9H422	NM_005734.3
Q07912	NM_005781
Q07912	NM_005781.4
O94806	NM_005813
O94806	NM_005813.3
O75956	NM_005851
O75956	NM_005851.3
O96013	NM_005884.3
P20794	NM_005906
P20794	NM_005906.4
Q13233	NM_005921.1
Q9Y6R4	NM_005922.2
Q99683	NM_005923.3
Q13882	NM_005975.3
O94804	NM_005990
O94804	NM_005990.3
Q9Y5S2	NM_006035
Q9Y5S2	NM_006035.3
Q15750	NM_006116.2
Q16620	NM_006180.3
Q16832	NM_006182
Q16832	NM_006182.2
Q00536	NM_006201
Q00536	NM_006201.4
P16234	NM_006206
P16234	NM_006206.4
Q16816	NM_006213
Q16816	NM_006213.4
P42336	NM_006218.2
P42338	NM_006219.2
Q13131	NM_006251
Q13131	NM_006251.5
P54646	NM_006252
P54646	NM_006252.3
Q9Y478	NM_006253
Q9Y478	NM_006253.4
Q05655	NM_006254.3
P24723	NM_006255
P24723	NM_006255.3
Q16513	NM_006256
Q16513	NM_006256.2
Q04759	NM_006257
Q04759	NM_006257.3
Q13976	NM_006258.3
Q13237	NM_006259
Q13237	NM_006259.1
Q13188	NM_006281
Q13188	NM_006281.3
Q13043	NM_006282
Q13043	NM_006282.2
Q15569	NM_006285
Q15569	NM_006285.2
Q06418	NM_006293.3
Q86Y07	NM_006296
Q86Y07	NM_006296.6
Q12852	NM_006301
Q12852	NM_006301.3
Q12866	NM_006343.2
O00506	NM_006374
O00506	NM_006374.3
Q92630	NM_006482.2
Q9Y463	NM_006483.1
Q9Y463	NM_006484.1
P50053	NM_006488.2
Q96RR4	NM_006549.3
Q9Y2U5	NM_006609
Q9Y2U5	NM_006609.4
Q9NYY3	NM_006622
Q9NYY3	NM_006622.3
Q9Y3S1	NM_006648
Q9Y3S1	NM_006648.3
Q9UBU7	NM_006716
Q9UBU7	NM_006716.3
P55263	NM_006721
P55263	NM_006721.3
Q9Y6R4	NM_006724.2
Q86UE8	NM_006852
Q86UE8	NM_006852.3
Q9Y572	NM_006871
Q9Y572	NM_006871.3
Q9P1W9	NM_006875.3
P78527	NM_006904.6
Q96S53	NM_007170
Q96S53	NM_007170.2
O14578	NM_007174
O14578	NM_007174.2
O96017	NM_007194.3
Q9Y616	NM_007199.2
Q15208	NM_007271
Q15208	NM_007271.2
P00519	NM_007313
P00519	NM_007313.2
P42684	NM_007314.3
P23919	NM_012145
P23919	NM_012145.3
Q96PY6	NM_012224.2
Q9UKI8	NM_012290
Q9UKI8	NM_012290.4
O94921	NM_012395
O94921	NM_012395.2
O60331	NM_012398
O60331	NM_012398.2
Q9UEW8	NM_013233
Q9UEW8	NM_013233.2
Q9UHD2	NM_013254
Q9UHD2	NM_013254.3
O00418	NM_013302
O00418	NM_013302.3
P27144	NM_013410
P27144	NM_013410.3
P54819	NM_013411.4
P14616	NM_014215
P14616	NM_014215.2
O00444	NM_014264.4
Q9UIK4	NM_014326
Q9UIK4	NM_014326.3
Q9UPE1	NM_014370.3
Q9HC98	NM_014397
Q9HC98	NM_014397.5
Q9BQI3	NM_014413
Q9BQI3	NM_014413.3
Q9UK32	NM_014496
Q9UK32	NM_014496.4
Q9NRM7	NM_014572.2
P57058	NM_014586
P57058	NM_014586.1
Q99570	NM_014602
Q99570	NM_014602.2
Q8IYT8	NM_014683
Q8IYT8	NM_014683.3
Q9H2G2	NM_014720
Q9H2G2	NM_014720.2
Q14680	NM_014791
Q14680	NM_014791.3
Q9H4A3	NM_014823.2
Q5VT25	NM_014826
Q5VT25	NM_014826.4
O60285	NM_014840
O60285	NM_014840.2
Q2M2I8	NM_014911
Q2M2I8	NM_014911.3
Q9UPZ9	NM_014920.3
Q9Y2H9	NM_014975
Q9Y2H9	NM_014975.2
Q9Y2H1	NM_015000
Q9Y2H1	NM_015000.3
Q9UKE5	NM_015028.2
Q9BWU1	NM_015076
Q9BWU1	NM_015076.3
Q96Q15	NM_015092
Q96Q15	NM_015092.4
Q96RG2	NM_015148
Q96RG2	NM_015148.3
Q9H0K1	NM_015191
Q9H0K1	NM_015191.1
Q6XUX3	NM_015375
Q6XUX3	NM_015375.2
Q6PHR2	NM_015518
Q9NRP7	NM_015690.4
Q8N4C8	NM_015716
Q8N4C8	NM_015716.4
P11362	NM_015850.3
Q9UQM7	NM_015981
Q9UQM7	NM_015981.3
Q9NWZ3	NM_016123.3
Q9UL54	NM_016151
Q9UL54	NM_016151.3
Q9UGJ0	NM_016203
Q9UGJ0	NM_016203.3
Q9UBE8	NM_016231
Q9UBE8	NM_016231.4
Q9HBY8	NM_016276.3
Q9H2K8	NM_016281
Q9H2K8	NM_016281.3
Q9BZL6	NM_016457
Q9BZL6	NM_016457.4
Q8IVW4	NM_016508.3
Q9UPZ9	NM_016513
Q9UPZ9	NM_016513.4
Q9P289	NM_016542.3
Q9NYL2	NM_016653.2
P53671	NM_016733
P53671	NM_016733.2
Q9UGI9	NM_017431.2
Q8NEV4	NM_017433
Q8NEV4	NM_017433.4
P29323	NM_017449
P29323	NM_017449.3
Q7KZI7	NM_017490
Q7KZI7	NM_017490.3
Q6DT37	NM_017525.2
Q9HBH9	NM_017572.3
Q9NSY1	NM_017593
Q9NSY1	NM_017593.3
Q9NRH2	NM_017719
Q9NRH2	NM_017719.4
Q9NWT8	NM_017900
Q9NWT8	NM_017900.2
Q9BVS4	NM_018343
Q9BVS4	NM_018343.2
Q9NY57	NM_018401
Q9NY57	NM_018401.1
Q96KB5	NM_018492
Q96KB5	NM_018492.2
Q9P0L2	NM_018650.3
Q9H4A3	NM_018979
Q9H4A3	NM_018979.3
P49840	NM_019884.2
Q9NRA0	NM_020126.4
Q9NQU5	NM_020168.4
P36896	NM_020327.3
P36896	NM_020328
P36896	NM_020328.3
Q9P286	NM_020341.3
Q96NX5	NM_020439
Q96NX5	NM_020439.2
P29322	NM_020526
P29322	NM_020526.3
P07949	NM_020630.4
P57078	NM_020639
P57078	NM_020639.2
Q9HAZ1	NM_020666.2
Q7L7X3	NM_020791
Q7L7X3	NM_020791.2
P07949	NM_020975
P07949	NM_020975.4
Q05823	NM_021133
Q05823	NM_021133.3
Q15349	NM_021135
Q15349	NM_021135.4
P11274	NM_021574.2
P30530	NM_021913.3
Q9NYA1	NM_021972
Q9NYA1	NM_021972.3
Q9HCP0	NM_022048
Q9HCP0	NM_022048.3
Q9H2X6	NM_022740
Q9H2X6	NM_022740.4
Q8TCT0	NM_022766
Q8TCT0	NM_022766.5
P22455	NM_022963.2
P22607	NM_022965.3
P21802	NM_022970.3
P21802	NM_022976
P21802	NM_023029.2
P11362	NM_023105.2
P11362	NM_023106.2
P11362	NM_023110.2
Q9UQ88	NM_024011
Q9UQ88	NM_024011.2
Q9UGJ0	NM_024429.1
Q8TBX8	NM_024779
Q8TBX8	NM_024779.4
Q8NG66	NM_024800
Q8NG66	NM_024800.4
Q96D53	NM_024876
Q96D53	NM_024876.3
Q56UN5	NM_025052
Q56UN5	NM_025052.3
Q2TB90	NM_025130
Q2TB90	NM_025130.3
Q7L7X3	NM_025142.1
P36507	NM_030662.3
Q9BYT3	NM_030906
Q9BYT3	NM_030906.2
Q9H093	NM_030952
Q9H093	NM_030952.1
Q14004	NM_031267.3
O15530	NM_031268.5
Q9BXU1	NM_031414
Q9BXU1	NM_031414.4
Q96L34	NM_031417
Q96L34	NM_031417.3
Q9BRS2	NM_031480
Q9BRS2	NM_031480.2
Q8TF76	NM_031965
Q8TF76	NM_031965.2
Q9BXA7	NM_032028
Q9BXA7	NM_032028.3
Q8N5S9	NM_032294
Q8N5S9	NM_032294.2
Q8TDC3	NM_032430
Q8TDC3	NM_032430.1
Q9BXU1	NM_032944.3
P49137	NM_032960.3
Q00536	NM_033018.3
Q8TD19	NM_033116
Q8TD19	NM_033116.4
Q9H1R3	NM_033118
Q9H1R3	NM_033118.3
P80192	NM_033141.2
P06493	NM_033379.4
Q9C098	NM_033403.1
Q9UQ88	NM_033486.1
Q9UQ88	NM_033488.1
Q9UQ88	NM_033489.1
Q9UQ88	NM_033492.1
Q9UQ88	NM_033493.1
P35557	NM_033507.1
P35557	NM_033508.1
Q9UQ88	NM_033529.2
P24941	NM_052827.2
Q96PF2	NM_053006.4
Q15746	NM_053025
Q15746	NM_053025.3
Q15746	NM_053026.3
Q15746	NM_053027.3
Q15746	NM_053031.2
Q15746	NM_053032.2
Q9H3Y6	NM_080823
Q9H3Y6	NM_080823.2
Q8TDR2	NM_080836
Q8TDR2	NM_080836.3
Q16854	NM_080916.2
Q16854	NM_080918.2
Q13627	NM_101395.2
Q13627	NM_130436.2
Q13627	NM_130438.2
Q8TDX7	NM_133494
Q8TDX7	NM_133494.2
Q9NYL2	NM_133646.2
P28482	NM_138957.2
P53779	NM_138980.2
P53779	NM_138981.2
P53779	NM_138982.2
Q8WXR4	NM_138995.4
Q16539	NM_139012.2
Q16539	NM_139014.2
Q8TD08	NM_139021
Q8TD08	NM_139021.2
Q13164	NM_139032.2
Q13164	NM_139033
Q13164	NM_139033.2
Q13164	NM_139034.2
P45983	NM_139046.1
P45983	NM_139047.1
P45983	NM_139049.1
P48730	NM_139062
P48730	NM_139062.2
P45984	NM_139068.2
P45984	NM_139069.2
P45984	NM_139070.2
Q96Q40	NM_139158.2
Q8WTQ7	NM_139209
Q8WTQ7	NM_139209.2
P42679	NM_139354.2
P42679	NM_139355
P42679	NM_139355.2
Q8NE63	NM_144685
Q8NE63	NM_144685.3
Q8WU08	NM_145001
Q8WU08	NM_145001.3
P46734	NM_145109
P46734	NM_145109.2
Q13163	NM_145160.2
Q13163	NM_145162
O14733	NM_145185.2
Q8N752	NM_145203
Q8N752	NM_145203.5
O43318	NM_145331
O43318	NM_145331.2
O43318	NM_145332.2
O43318	NM_145333.2
O95819	NM_145686.3
O95819	NM_145687.3
O96017	NM_145862.2
Q8NG66	NM_145910.3
P49674	NM_152221.2
Q86Z02	NM_152696.3
Q5TCQ9	NM_152900
Q5TCQ9	NM_152900.2
Q9BRS2	NM_153005.1
P06241	NM_153047.3
Q8IY84	NM_153361.3
Q15750	NM_153497
Q15750	NM_153497.2
Q96RR4	NM_153499.2
Q96RR4	NM_153500.1
Q8N4C8	NM_153827.4
Q05397	NM_153831.3
Q8N4C8	NM_170663.4
Q9HBY8	NM_170693.2
Q9UQM7	NM_171825.2
Q13554	NM_172079.2
Q13554	NM_172080.2
Q13554	NM_172081.2
Q13554	NM_172082.2
Q13554	NM_172083.2
Q13554	NM_172084
Q13554	NM_172084.2
Q13557	NM_172114.1
Q13557	NM_172115.2
Q13557	NM_172127.2
Q13557	NM_172128.2
Q13557	NM_172129.1
Q13555	NM_172169
Q13555	NM_172169.2
Q13555	NM_172171.2
Q8N5S9	NM_172206
Q8N5S9	NM_172206.1
Q8N5S9	NM_172207
Q8N5S9	NM_172207.2
Q96RR4	NM_172214.2
Q96RR4	NM_172215.2
Q96RR4	NM_172216.1
Q96RR4	NM_172226
Q96RR4	NM_172226.2
Q14289	NM_173174.2
Q14289	NM_173175.2
Q14289	NM_173176.2
P57059	NM_173354
P57059	NM_173354.3
Q86UX6	NM_173575
Q86UX6	NM_173575.2
P68400	NM_177559.2
P68400	NM_177560.2
Q9P286	NM_177990.2
Q8NFD2	NM_178510
Q8NFD2	NM_178510.1
Q86Z02	NM_181358.2
Q9Y243	NM_181690
Q9Y243	NM_181690.2
P54756	NM_182472.2
Q32MK0	NM_182493
Q32MK0	NM_182493.2
P29320	NM_182644.2
Q99640	NM_182687.2
P78362	NM_182691
P78362	NM_182691.1
P78362	NM_182692.1
P35916	NM_182925.4
P22694	NM_182948
P22694	NM_182948.2
Q9NYA1	NM_182965
Q9NYA1	NM_182965.2
P32298	NM_182982.2
Q86Z02	NM_198268
Q86Z02	NM_198268.2
Q86Z02	NM_198269.2
P12931	NM_198291.1
O14965	NM_198433.1
O14965	NM_198434.1
O14965	NM_198435.1
O14965	NM_198436.1
O14965	NM_198437.1
Q5S007	NM_198578.3
Q9NSY1	NM_198892.1
Q9BUB5	NM_198973.3
Q9HBH9	NM_199054
Q9HBH9	NM_199054.2
Q6P3R8	NM_199289
Q6P3R8	NM_199289.1
Q6XUX3	NM_199462.2
P00533	NM_201282.1
P00533	NM_201283.1
P00533	NM_201284.1
P51813	NM_203281.2
Q99759	NM_203351.1
P32189	NM_203391.3
P27144	NM_203464.2
Q13131	NM_206907.3
P29376	NM_206961.3
P17612	NM_207518.1
P43403	NM_207519.1
P22694	NM_207578.1
P35790	NM_212469.1
Q07002	NM_212502.2
Q07002	NM_212503.2
P05771	NM_212535
P05771	NM_212535.2
Q05655	NM_212539.1
Q16512	NM_213560
Q16512	NM_213560.1
P22455	NM_213647.1
P16066	NPR1
P16066	NPR1-001
P16066	NPR1-002
P20594	NPR2
P20594	NPR2-001
P20594	NPR2-002
P20594	NPR2-003
P20594	NPR2-004
P20594	NPR2-005
P20594	NPR2-006
P16066	NPRA
P20594	NPRB
P20594	NPRBi
P37023	NP_000011.2
Q13315	NP_000042.3
Q06187	NP_000052.1
P11802	NP_000066.1
P21802	NP_000132.3
P22607	NP_000133.1
P51570	NP_000145.1
P35557	NP_000153.1
P32189	NP_000158.1
P06213	NP_000199.2
P52333	NP_000206.2
P50053	NP_000212.1
P10721	NP_000213.1
P08581	NP_000236.2
P46019	NP_000283.1
Q93100	NP_000284.1
P15735	NP_000285.1
Q15831	NP_000446.1
Q02763	NP_000450.2
P27707	NP_000779.1
P08069	NP_000866.1
P16066	NP_000897.3
Q6ZN16	NP_001001671.3
Q86V86	NP_001001852.2
Q9BYP7	NP_001002838.1
P32298	NP_001004056.1
P32298	NP_001004057.1
P43250	NP_001004105.1
P43250	NP_001004106.1
P27144	NP_001005353.1
Q03405	NP_001005376.1
Q03405	NP_001005377.1
O96017	NP_001005735.1
P04626	NP_001005862.1
P21860	NP_001005915.1
Q15418	NP_001006666.1
Q15349	NP_001006933.1
P29322	NP_001006944.1
O75676	NP_001006945.1
Q16620	NP_001007098.1
Q16288	NP_001007157.1
P04629	NP_001007793.1
O75716	NP_001008910.1
Q07912	NP_001010938.1
P04629	NP_001012331.1
Q16288	NP_001012338.1
Q86YV6	NP_001012418.2
Q9P2K8	NP_001013725.2
P31749	NP_001014431.1
P31749	NP_001014432.1
Q13418	NP_001014794.1
Q13418	NP_001014795.1
Q16832	NP_001014796.1
O96013	NP_001014831.1
O96013	NP_001014832.1
O96013	NP_001014834.1
O96013	NP_001014835.1
Q9UQB9	NP_001015878.1
Q9UQB9	NP_001015879.1
Q56UN5	NP_001018056.1
Q16620	NP_001018074.1
Q16620	NP_001018075.1
Q16620	NP_001018076.1
Q52WX2	NP_001019572.1
P37173	NP_001020018.1
Q8N4C8	NP_001020108.1
P48729	NP_001020276.1
P51617	NP_001020413.1
P51617	NP_001020414.1
P53671	NP_001026971.1
Q9Y6M4	NP_001026982.1
Q93100	NP_001027005.1
Q9Y6E0	NP_001027467.2
Q05513	NP_001028753.1
Q05513	NP_001028754.1
O76039	NP_001032420.1
Q7KZI7	NP_001034558.2
P27361	NP_001035145.1
Q8N568	NP_001035350.2
Q8N568	NP_001035351.4
Q9UGJ0	NP_001035723.1
Q9P289	NP_001035917.1
Q9P289	NP_001035918.1
Q15303	NP_001036064.1
P09769	NP_001036194.1
P09769	NP_001036212.1
P06239	NP_001036236.1
Q9Y6M4	NP_001038188.1
Q9H422	NP_001041665.1
P43403	NP_001070.2
P37023	NP_001070869.1
P06213	NP_001073285.1
Q9BZL6	NP_001073349.1
Q9BZL6	NP_001073350.1
Q9BZL6	NP_001073351.1
Q09013	NP_001075029.1
Q09013	NP_001075031.1
Q09013	NP_001075032.1
P78527	NP_001075109.1
Q8WXR4	NP_001077084.2
P10721	NP_001087241.1
Q13976	NP_001091982.1
Q6PHR2	NP_001092906.1
Q9NRH2	NP_001094064.1
Q04771	NP_001096.1
Q13705	NP_001097.2
P0C1S8	NP_001099028.1
P27361	NP_001103361.1
Q04771	NP_001104537.1
P07948	NP_001104567.1
Q86UE8	NP_001106178.1
Q8WU08	NP_001106195.1
Q9H2X6	NP_001106710.1
Q8IVW4	NP_001107047.1
O14757	NP_001107593.1
O14757	NP_001107594.1
Q9NWZ3	NP_001107654.1
P55263	NP_001114.2
P46020	NP_001116142.1
P41240	NP_001120662.1
Q9NWT8	NP_001120701.1
Q9NWT8	NP_001120702.1
P08581	NP_001120972.1
P32189	NP_001121599.1
O75914	NP_001121638.1
O75914	NP_001121639.1
O75914	NP_001121640.1
O75914	NP_001121644.1
O75914	NP_001121645.1
Q13153	NP_001122092.1
Q9NQU5	NP_001122100.1
Q9NQU5	NP_001122101.1
P49761	NP_001123500.1
Q86Y07	NP_001123952.1
Q86Y07	NP_001123953.1
Q86Y07	NP_001123954.1
Q86Y07	NP_001123955.1
P36897	NP_001124388.1
Q9BQI3	NP_001127807.1
O00311	NP_001127891.1
O00311	NP_001127892.1
P45984	NP_001128516.1
P43405	NP_001128524.1
Q9BUB5	NP_001129025.1
Q99755	NP_001129108.1
Q99755	NP_001129109.1
Q99755	NP_001129110.1
P19525	NP_001129123.1
P19525	NP_001129124.1
P29376	NP_001129157.1
P42684	NP_001129472.1
P42684	NP_001129473.1
Q9UKI8	NP_001130026.1
Q9UKI8	NP_001130027.1
Q15120	NP_001135858.1
Q9Y616	NP_001135995.1
Q96D53	NP_001136027.1
Q9NYA1	NP_001136073.1
Q9NYA1	NP_001136074.1
Q8IYT8	NP_001136082.1
Q5TCQ9	NP_001136254.1
O00141	NP_001137148.1
O00141	NP_001137149.1
O00141	NP_001137150.1
P07332	NP_001137255.1
P07332	NP_001137256.1
P07332	NP_001137257.1
P30291	NP_001137448.1
P21802	NP_001138385.1
P21802	NP_001138386.1
P21802	NP_001138387.1
P21802	NP_001138388.1
P21802	NP_001138389.1
P21802	NP_001138390.1
P21802	NP_001138391.1
Q9HC98	NP_001138473.1
P00749	NP_001138503.1
Q9NWZ3	NP_001138728.1
Q9NWZ3	NP_001138729.1
Q9NWZ3	NP_001138730.1
Q00534	NP_001138778.1
Q16875	NP_001138915.1
Q8NG66	NP_001139475.1
P49841	NP_001139628.1
Q8TBX8	NP_001139730.1
Q8TBX8	NP_001139731.1
Q8TBX8	NP_001139732.1
